,price,area,bedrooms,latitude,longitude
2938,62.0,210,4.0,20.960076,105.8225111
2939,51.95,200,4.0,16.0279456,108.2088213
2940,18.5,60,4.0,20.960076,105.8225111
2941,37.0,120,4.0,20.9883052,105.805355
2942,26.5,80,1.0,21.1248274,105.9175627
2943,27.9,60,4.0,16.0672103,108.1504482
2944,13.3,37,4.0,16.0298133,108.214063
2945,13.75,37,8.0,16.0298133,108.214063
2946,10.2,40,3.0,20.9996974,105.8149084
2947,7.5,42,3.0,20.9860359,105.8616015
2948,8.2,45,4.0,20.976707,105.8439255
2949,38.5,120,4.0,16.0672103,108.1504482
2950,55.0,200,2.0,21.0029657,105.841228
2951,60.0,100,10.0,20.9646301,105.8685606
2952,17.5,60,1.0,21.033519,105.906583
2953,21.3,48,6.0,20.9838158,105.84344
2954,28.5,75,4.0,20.9883052,105.805355
2955,32.0,54,7.0,15.9266657,107.9650855
2956,26.0,65,5.0,20.9646301,105.8685606
2957,5.5,69,2.0,16.0892123,108.2186626
2958,26.8,55,4.0,16.0797228,108.1583513
2959,23.8,70,4.0,16.0797228,108.1583513
2960,21.0,54,4.0,16.0672103,108.1504482
2961,28.5,59,5.0,20.9838158,105.84344
2962,35.9,90,6.0,20.9695478,105.8492717
2963,39.9,85,5.0,16.0808394,108.1552743
2964,5.75,73,2.0,16.0808394,108.1552743
2965,5.85,30,4.0,20.9771949,105.8242672
2966,3.0,50,2.0,20.9781088,105.8128862
2967,8.0,91,3.0,20.9781088,105.8128862
2968,9.6,40,4.0,21.0827313,105.9884226
2969,11.8,40,4.0,20.9895322,105.8342424
2970,8.9,37,3.0,20.9838158,105.84344
2971,26.5,90,5.0,20.9771949,105.8242672
2972,20.5,90,4.0,20.9697129,105.8268207
2973,30.6,85,6.0,20.9732626,105.8340019
2974,35.5,85,5.0,20.9697129,105.8268207
2975,28.6,138,5.0,20.960076,105.8225111
2976,13.5,50,3.0,20.9697129,105.8268207
2977,38.5,200,5.0,20.9697129,105.8268207
2978,14.5,82,6.0,20.9838158,105.84344
2979,39.5,100,6.0,20.9883052,105.805355
2980,17.2,60,4.0,20.9697129,105.8268207
2981,18.8,55,5.0,16.0672103,108.1504482
2982,21.5,150,5.0,21.0029657,105.841228
2983,9.5,70,2.0,20.9697129,105.8268207
2984,11.0,95,3.0,20.9697129,105.8268207
2985,11.0,108,1.0,20.9697129,105.8268207
2986,13.8,110,28.0,20.9771949,105.8242672
2987,15.5,90,4.0,20.9697129,105.8268207
2988,9.0,65,12.0,20.9883052,105.805355
2989,18.6,150,5.0,20.9883052,105.805355
2990,37.5,250,5.0,16.0279456,108.2088213
2991,38.6,220,5.0,20.9697129,105.8268207
2992,23.8,90,5.0,20.9697129,105.8268207
2993,15.5,120,4.0,16.0279456,108.2088213
2994,16.9,65,4.0,20.9838158,105.84344
2995,11.6,55,8.0,20.9883052,105.805355
2996,83.0,260,28.0,20.9838158,105.84344
2997,12.9,45,4.0,16.0279456,108.2088213
2998,11.3,58,18.0,20.9883052,105.805355
2999,12.8,98,4.0,16.0279456,108.2088213
3000,34.5,400,6.0,21.0029657,105.841228
3001,10.2,60,5.0,20.9732626,105.8340019
3002,28.0,200,5.0,20.9697129,105.8268207
3003,6.68,45,4.0,20.9697129,105.8268207
3004,16.8,60,6.0,20.9697129,105.8268207
3005,19.3,60,2.0,20.9697129,105.8268207
3006,17.5,85,5.0,20.9697129,105.8268207
3007,28.5,82,5.0,20.9697129,105.8268207
3008,6.4,38,3.0,20.9771949,105.8242672
3009,31.0,140,3.0,20.960076,105.8225111
3010,138.0,330,8.0,20.9883052,105.805355
3011,26.0,230,5.0,20.9732626,105.8340019
3012,48.6,245,5.0,20.9697129,105.8268207
3013,10.7,98,1.0,20.9599112,105.8405546
3014,40.8,220,5.0,20.9697129,105.8268207
3015,31.5,233,2.0,20.9697129,105.8268207
3016,12.5,46,5.0,20.9771949,105.8242672
3017,63.8,250,5.0,20.9697129,105.8268207
3018,21.5,100,28.0,20.9706203,105.8321984
3019,69.0,265,5.0,20.9697129,105.8268207
3020,68.0,276,5.0,20.9697129,105.8268207
3021,22.0,128,5.0,16.0240457,108.2132795
3022,23.5,75,5.0,20.9771949,105.8242672
3023,17.5,56,4.0,20.9771949,105.8242672
3024,12.5,45,5.0,20.9771949,105.8242672
3025,22.5,60,6.0,20.9838158,105.84344
3026,10.8,77,2.0,20.9599112,105.8405546
3027,7.6,36,4.0,20.9706203,105.8321984
3028,7.15,45,4.0,20.966795,105.824457
3029,11.8,50,10.0,21.0029657,105.841228
3030,6.7,42,3.0,20.9599112,105.8405546
3031,24.8,105,25.0,16.0672103,108.1504482
3032,21.9,79,6.0,16.0672103,108.1504482
3033,23.8,80,4.0,20.9697129,105.8268207
3034,9.2,45,4.0,16.0672103,108.1504482
3035,20.8,70,8.0,20.9771949,105.8242672
3037,13.9,36,4.0,20.9895322,105.8342424
3038,34.0,80,4.0,21.0414475,105.8063151
3039,12.6,48,4.0,20.9788469,105.8431746
3040,180.0,615,8.0,20.9697129,105.8268207
3041,17.0,75,10.0,20.9860359,105.8616015
3042,158.0,1200,5.0,20.0002275,105.7237448
3043,158.0,1200,6.0,20.9801262,105.8506545
3044,158.0,1240,6.0,20.9705285,105.8417959
3045,158.0,1175,5.0,16.0240457,108.2132795
3046,8.3,45,8.0,20.9771949,105.8242672
3047,8.1,35,6.0,20.9771949,105.8242672
3048,6.5,35,6.0,20.9771949,105.8242672
3049,4.5,30,1.0,21.0029657,105.841228
3050,5.18,30,3.0,20.9801262,105.8506545
3051,5.2,26,3.0,20.9849216,105.8720271
3052,7.3,33,3.0,20.9801262,105.8506545
3053,3.7,32,3.0,20.9860359,105.8616015
3054,6.2,34,3.0,20.9860359,105.8616015
3055,6.4,30,3.0,20.9801262,105.8506545
3056,6.25,30,3.0,20.9706366,105.8498257
3057,3.4,40,2.0,20.9788469,105.8431746
3058,7.9,35,4.0,20.9860359,105.8616015
3059,2.7,40,2.0,20.9801262,105.8506545
3060,7.3,43,3.0,20.9860359,105.8616015
3061,8.8,50,5.0,16.0797228,108.1583513
3062,5.3,28,1.0,20.9801262,105.8506545
3063,6.1,35,3.0,20.9876944,105.8426059
3064,3.1,20,3.0,20.9860359,105.8616015
3065,3.36,20,2.0,16.0892123,108.2186626
3066,4.0,21,3.0,20.9918123,105.8631455
3067,5.99,38,1.0,20.9706203,105.8321984
3068,4.5,25,3.0,20.9860359,105.8616015
3069,75.0,309,6.0,20.960076,105.8225111
3070,8.6,40,6.0,20.9771949,105.8242672
3071,7.7,35,6.0,20.9771949,105.8242672
3072,6.85,35,6.0,20.9771949,105.8242672
3073,4.25,69,2.0,20.9861842,105.8561607
3074,68.0,253,8.0,20.9697129,105.8268207
3075,7.3,55,3.0,20.0002275,105.7237448
3076,49.5,120,25.0,20.9861842,105.8561607
3077,29.5,80,5.0,20.9646301,105.8685606
3078,66.0,235,8.0,20.960076,105.8225111
3079,60.5,308,8.0,16.0279456,108.2088213
3080,65.0,260,8.0,10.7908156,106.7860466
3081,68.0,370,8.0,16.0240457,108.2132795
3082,53.0,180,5.0,20.960076,105.8225111
3083,30.0,75,5.0,20.9706203,105.8321984
3084,21.0,56,5.0,20.9706203,105.8321984
3085,25.6,72,7.0,20.9838158,105.84344
3086,40.0,190,6.0,20.9697129,105.8268207
3087,42.0,130,8.0,20.9788469,105.8431746
3088,50.0,150,6.0,16.0808394,108.1552743
3089,45.0,90,6.0,16.0808394,108.1552743
3090,45.0,115,6.0,20.9838158,105.84344
3091,38.5,150,3.0,21.0827313,105.9884226
3092,25.0,75,6.0,20.9771949,105.8242672
3093,49.5,152,5.0,16.0808394,108.1552743
3094,29.9,80,4.0,16.0298133,108.214063
3095,30.0,85,6.0,20.9883052,105.805355
3096,37.0,250,6.0,20.9697129,105.8268207
3097,75.0,275,1.0,20.9801262,105.8506545
3098,35.0,100,30.0,10.8049698,106.6966231
3100,42.0,202,5.0,21.0387686,105.8987418
3101,44.0,150,4.0,21.0619623,105.8947146
3102,40.0,175,5.0,21.0387686,105.8987418
3103,15.0,97,4.0,18.2573858,105.9899045
3104,20.6,91,3.0,15.9266657,107.9650855
3105,3.75,47,2.0,21.0355264,105.9331585
3106,8.45,50,2.0,21.0215092,105.8979594
3107,37.0,100,4.0,20.0743628,105.606775
3108,12.6,52,4.0,21.0262804,105.8934077
3109,13.0,90,3.0,21.0491793,105.8760661
3110,25.5,100,4.0,21.0387686,105.8987418
3111,26.0,61,4.0,15.9266657,107.9650855
3112,8.0,50,4.0,21.0387686,105.8987418
3113,8.0,51,4.0,21.0387686,105.8987418
3114,7.0,50,6.0,21.0355264,105.9331585
3115,7.0,35,4.0,20.8347704,106.6611671
3116,8.9,35,3.0,21.0491793,105.8760661
3117,6.0,36,3.0,21.0295516,105.8844532
3118,7.6,36,3.0,14.3396914,107.9986634
3119,10.0,50,2.0,21.0361243,105.8741565
3120,8.6,50,4.0,20.9407485,105.9582726
3121,10.5,70,5.0,21.0295516,105.8844532
3122,12.0,40,4.0,20.0743628,105.606775
3123,12.0,54,2.0,16.0946333,108.2343124
3124,56.0,110,5.0,21.0325462,105.879511
3125,7.65,60,2.0,21.0215092,105.8979594
3126,60.0,120,5.0,21.0448467,105.8683918
3127,49.6,180,5.0,20.9667812,107.0218814
3128,115.0,315,5.0,10.8443022,106.8388171
3129,88.0,324,5.0,20.9667812,107.0218814
3130,350.0,800,5.0,20.8715189,105.9104278
3131,9.9,38,4.0,21.0468375,105.8650975
3132,11.8,70,3.0,21.0586275,105.8979979
3133,11.7,69,4.0,21.0468375,105.8650975
3134,18.0,150,4.0,21.0259847,105.9096246
3135,130.0,250,6.0,21.0448467,105.8683918
3136,19.4,40,4.0,16.0042032,108.2424888
3137,70.0,250,7.0,21.0468375,105.8650975
3138,28.5,95,5.0,18.2573858,105.9899045
3139,28.0,65,5.0,21.0325462,105.879511
3140,13.6,60,5.0,21.0483225,105.8746566
3141,16.0,75,6.0,21.0491793,105.8760661
3142,11.8,52,6.0,18.2573858,105.9899045
3143,12.3,40,4.0,21.0468375,105.8650975
3144,13.0,80,3.0,21.0333733,105.9065914
3145,32.5,115,4.0,21.0406437,105.908804
3146,13.85,50,3.0,21.0468375,105.8650975
3147,12.75,70,4.0,21.1405099,105.8750774
3148,20.75,95,4.0,21.1405099,105.8750774
3149,268.0,1060,50.0,21.0483225,105.8746566
3150,10.8,70,4.0,21.0259847,105.9096246
3151,7.6,33,3.0,21.0361243,105.8741565
3152,79.9,214,5.0,16.0946333,108.2343124
3153,31.8,86,3.0,16.0042032,108.2424888
3154,16.35,52,5.0,21.0325462,105.879511
3155,13.9,70,4.0,21.0262804,105.8934077
3156,13.95,50,4.0,21.0468375,105.8650975
3157,318.0,474,100.0,21.0325462,105.879511
3158,8.9,82,4.0,21.0355264,105.9331585
3159,10.8,70,4.0,21.0259847,105.9096246
3160,11.9,52,3.0,21.1405099,105.8750774
3161,8.6,57,3.0,21.0355264,105.9331585
3162,13.2,38,4.0,21.0483225,105.8746566
3163,19.5,40,4.0,18.2573858,105.9899045
3164,19.5,45,4.0,18.2573858,105.9899045
3165,13.2,48,4.0,21.0483225,105.8746566
3166,9.1,31,4.0,21.0483225,105.8746566
3167,28.5,80,3.0,21.0483225,105.8746566
3168,17.5,40,4.0,21.0448467,105.8683918
3169,8.5,32,4.0,21.0491793,105.8760661
3170,9.5,45,3.0,21.0468375,105.8650975
3171,20.8,42,4.0,21.0468375,105.8650975
3173,8.9,41,3.0,20.0743628,105.606775
3174,12.5,53,4.0,20.8347704,106.6611671
3175,9.3,56,4.0,20.9407485,105.9582726
3176,7.95,39,3.0,21.0619623,105.8947146
3177,22.5,127,4.0,21.0468375,105.8650975
3178,9.8,65,2.0,20.0743628,105.606775
3179,17.5,105,3.0,20.9407485,105.9582726
3180,20.6,173,5.0,20.8347704,106.6611671
3181,20.3,120,7.0,21.0387686,105.8987418
3182,145.0,160,12.0,21.0325462,105.879511
3183,22.0,94,4.0,21.0295516,105.8844532
3184,6.8,30,3.0,18.2573858,105.9899045
3193,36.8,110,7.0,16.0042032,108.2424888
3194,13.6,45,4.0,21.0295516,105.8844532
3195,15.6,73,4.0,21.0215092,105.8979594
3196,21.6,95,4.0,21.0215092,105.8979594
3197,33.0,133,6.0,21.0215092,105.8979594
3198,9.1,65,5.0,20.9407485,105.9582726
3199,21.5,75,2.0,21.0295516,105.8844532
3200,4.0,70,3.0,20.6526888,105.936714
3201,145.0,160,10.0,18.2573858,105.9899045
3202,30.0,75,5.0,16.1075779,108.1285193
3203,31.6,72,4.0,18.2573858,105.9899045
3204,143.0,160,10.0,21.0325462,105.879511
3205,6.0,35,4.0,21.0215092,105.8979594
3206,5.85,30,3.0,21.0355264,105.9331585
3207,5.95,35,4.0,21.0215092,105.8979594
3208,5.55,31,3.0,21.0355264,105.9331585
3209,6.7,32,3.0,21.0295516,105.8844532
3210,8.85,95,3.0,20.6356812,106.548148
3211,47.0,475,5.0,20.6356812,106.548148
3212,23.7,48,4.0,20.6356812,106.548148
3213,25.7,58,4.0,20.6356812,106.548148
3214,7.8,33,4.0,20.6356812,106.548148
3215,15.95,75,5.0,20.6356812,106.548148
3216,19.5,53,3.0,20.6356812,106.548148
3217,9.2,85,3.0,21.0483225,105.8746566
3218,14.5,45,4.0,20.6356812,106.548148
3219,8.8,60,2.0,20.6356812,106.548148
3220,8.7,45,4.0,21.0468375,105.8650975
3221,20.8,100,3.0,18.2573858,105.9899045
3222,13.5,40,3.0,18.2573858,105.9899045
3223,17.9,45,4.0,18.2573858,105.9899045
3224,13.2,65,2.0,16.0946333,108.2343124
3225,14.4,85,3.0,21.1405099,105.8750774
3226,4.3,43,2.0,21.0215092,105.8979594
3227,25.8,80,6.0,18.2573858,105.9899045
3228,45.0,76,5.0,15.9266657,107.9650855
3229,26.0,95,6.0,21.0361243,105.8741565
3230,19.5,75,1.0,10.9110684,106.8468701
3231,86.4,270,6.0,20.9667812,107.0218814
3232,32.8,120,5.0,21.0468375,105.8650975
3233,6.95,35,4.0,21.0621777,105.9163585
3234,21.63,75,2.0,21.0355264,105.9331585
3235,2.8,620,1.0,21.0750539,105.8920566
3236,25.0,100,3.0,16.1075779,108.1285193
3237,50.5,155,1.0,21.0621777,105.9163585
3238,20.0,72,4.0,21.0343531,105.8746975
3239,14.2,52,3.0,21.0355264,105.9331585
3240,29.0,80,3.0,21.0491793,105.8760661
3241,14.0,55,5.0,21.0491793,105.8760661
3242,10.2,38,3.0,21.0259847,105.9096246
3243,10.0,40,3.0,16.015474,108.2225744
3245,20.9,60,5.0,11.0310973,106.6932946
3246,138.0,199,6.0,18.2573858,105.9899045
3247,11.8,45,3.0,16.0042032,108.2424888
3248,43.5,110,5.0,20.6526888,105.936714
3249,17.0,65,2.0,21.0295516,105.8844532
3250,22.5,92,4.0,21.0259847,105.9096246
3251,45.0,120,4.0,21.0295516,105.8844532
3252,12.0,58,4.0,10.8443022,106.8388171
3253,145.0,160,12.0,18.2573858,105.9899045
3254,9.3,39,4.0,20.6356812,106.548148
3255,16.0,75,6.0,20.6356812,106.548148
3256,8.55,52,4.0,20.6356812,106.548148
3257,11.5,120,4.0,16.015474,108.2225744
3258,9.0,46,5.0,21.0333733,105.9065914
3259,11.5,50,3.0,21.0333733,105.9065914
3260,13.8,50,4.0,21.0333733,105.9065914
3261,9.0,65,6.0,20.9407485,105.9582726
3262,9.0,46,4.0,21.0355264,105.9331585
3263,7.567,35,3.0,21.0215092,105.8979594
3264,13.0,40,4.0,16.1075779,108.1285193
3265,14.5,42,4.0,20.6526888,105.936714
3266,8.6,42,3.0,21.053483,105.8776061
3267,5.5,70,2.0,21.053483,105.8776061
3268,12.4,38,4.0,21.0295516,105.8844532
3269,4.86,59,2.0,21.053483,105.8776061
3270,7.89,33,3.0,21.0215092,105.8979594
3271,7.6,95,3.0,21.053483,105.8776061
3272,14.9,48,3.0,21.0468375,105.8650975
3274,10.5,39,3.0,21.0002272,105.8330423
3275,5.45,20,3.0,21.0491793,105.8760661
3276,27.0,70,4.0,21.0491793,105.8760661
3277,10.0,45,2.0,21.0491793,105.8760661
3278,24.0,125,3.0,21.0491793,105.8760661
3279,14.0,54,1.0,21.1405099,105.8750774
3280,13.0,50,1.0,21.1405099,105.8750774
3281,137.0,200,10.0,21.0325462,105.879511
3282,14.6,54,5.0,21.0215092,105.8979594
3283,8.0,50,2.0,20.6356812,106.548148
3284,25.5,90,4.0,21.0483225,105.8746566
3285,21.8,78,4.0,21.0483225,105.8746566
3286,5.9,30,3.0,21.0355264,105.9331585
3287,7.85,54,6.0,21.0355264,105.9331585
3288,13.5,60,5.0,21.0468375,105.8650975
3289,22.0,80,6.0,21.0355264,105.9331585
3290,16.0,54,4.0,21.0468375,105.8650975
3291,10.0,52,4.0,21.0002272,105.8330423
3292,12.6,48,3.0,21.0279764,105.9064788
3293,16.0,72,4.0,21.0215092,105.8979594
3294,11.123,38,3.0,21.0215092,105.8979594
3296,15.0,40,3.0,21.0219586,105.9137917
3297,15.8,40,3.0,21.0259847,105.9096246
3298,29.75,70,4.0,21.0448467,105.8683918
3299,31.3,66,4.0,21.0396385,105.8726086
3300,16.8,45,4.0,21.0448467,105.8683918
3301,20.5,60,2.0,21.0215092,105.8979594
3302,32.0,101,2.0,11.0310973,106.6932946
3303,12.0,79,4.0,16.1075779,108.1285193
3305,9.4,60,4.0,20.9407485,105.9582726
3306,18.0,88,3.0,21.0355264,105.9331585
3307,13.8,49,4.0,21.0468375,105.8650975
3308,24.5,46,3.0,21.0468375,105.8650975
3309,12.9,60,6.0,18.2573858,105.9899045
3310,11.5,80,4.0,21.0355264,105.9331585
3311,4.2,70,2.0,20.6526888,105.936714
3312,145.0,301,5.0,21.0325462,105.879511
3313,6.0,50,3.0,21.0464045,105.7978658
3314,6.0,62,2.0,21.0333733,105.9065914
3315,9.3,43,4.0,21.0295516,105.8844532
3316,14.0,50,4.0,21.0619623,105.8947146
3317,8.35,37,3.0,16.015474,108.2225744
3318,6.99,30,3.0,20.0743628,105.606775
3319,7.6,57,3.0,21.0355264,105.9331585
3320,8.6,35,2.0,21.0361243,105.8741565
3321,8.5,42,3.0,21.0355264,105.9331585
3322,9.35,55,3.0,21.0355264,105.9331585
3323,7.85,32,3.0,20.8347704,106.6611671
3324,10.5,71,3.0,21.0355264,105.9331585
3325,9.5,50,6.0,21.0333733,105.9065914
3326,8.9,42,5.0,21.0355264,105.9331585
3327,6.6,30,3.0,21.0355264,105.9331585
3328,8.4,56,4.0,21.0387686,105.8987418
3329,6.85,31,3.0,20.9346763,105.7231936
3330,7.35,31,3.0,21.0355264,105.9331585
3331,6.75,31,3.0,21.1405099,105.8750774
3332,9.8,50,4.0,16.015474,108.2225744
3333,10.1,31,3.0,20.9346763,105.7231936
3334,9.1,45,4.0,21.0355264,105.9331585
3335,8.36,35,3.0,21.0355264,105.9331585
3336,6.75,35,3.0,21.1405099,105.8750774
3337,7.85,30,3.0,20.6526888,105.936714
3338,8.6,40,4.0,21.0355264,105.9331585
3339,6.9,45,3.0,21.1405099,105.8750774
3340,9.75,45,3.0,21.0355264,105.9331585
3341,7.85,32,3.0,21.0259847,105.9096246
3342,12.8,70,4.0,21.1405099,105.8750774
3343,7.55,31,3.0,21.0355264,105.9331585
3344,11.8,50,3.0,21.0333733,105.9065914
3345,7.45,35,3.0,21.0355264,105.9331585
3346,11.9,46,3.0,21.0259847,105.9096246
3347,10.9,44,3.0,21.0259847,105.9096246
3348,10.5,43,4.0,16.015474,108.2225744
3349,5.995,30,3.0,21.0355264,105.9331585
3350,11.5,45,3.0,21.0259847,105.9096246
3351,12.68,41,3.0,21.0259847,105.9096246
3352,12.8,52,5.0,21.0215092,105.8979594
3353,11.5,39,4.0,21.0262804,105.8934077
3354,8.45,35,3.0,21.0361243,105.8741565
3355,9.9,35,3.0,10.9110684,106.8468701
3356,11.5,60,4.0,21.0215092,105.8979594
3357,12.9,50,4.0,21.0262804,105.8934077
3358,9.8,40,3.0,21.0333733,105.9065914
3359,9.28,40,3.0,21.0387686,105.8987418
3360,9.68,47,4.0,21.0355264,105.9331585
3361,9.6,60,6.0,16.0946333,108.2343124
3362,7.2,43,3.0,21.0355264,105.9331585
3363,7.0,32,4.0,21.0355264,105.9331585
3364,8.0,32,3.0,21.0259847,105.9096246
3365,8.35,35,3.0,21.0387686,105.8987418
3366,8.5,34,3.0,21.0355264,105.9331585
3367,9.99,50,4.0,21.0355264,105.9331585
3368,8.99,34,3.0,21.0355264,105.9331585
3369,14.8,60,5.0,21.0355264,105.9331585
3370,6.85,31,3.0,21.0387686,105.8987418
3371,9.35,36,3.0,21.0259847,105.9096246
3372,11.5,50,4.0,21.0355264,105.9331585
3373,7.86,35,3.0,21.0259847,105.9096246
3374,8.25,30,3.0,20.9346763,105.7231936
3375,6.85,33,3.0,21.0355264,105.9331585
3376,6.95,35,3.0,21.0355264,105.9331585
3377,8.6,36,3.0,20.9346763,105.7231936
3378,11.0,40,4.0,21.0387686,105.8987418
3379,12.0,60,5.0,21.0619623,105.8947146
3380,9.9,48,3.0,21.0259847,105.9096246
3381,13.8,45,3.0,21.0619623,105.8947146
3382,9.8,55,3.0,16.0946333,108.2343124
3383,11.2,60,3.0,21.0259847,105.9096246
3384,9.95,40,3.0,21.0619623,105.8947146
3385,7.45,33,2.0,21.0219586,105.9137917
3386,7.3,30,3.0,21.0219586,105.9137917
3387,7.65,40,3.0,21.0219586,105.9137917
3388,6.75,30,3.0,21.0219586,105.9137917
3389,7.3,30,3.0,21.0215092,105.8979594
3390,11.6,50,3.0,21.0219586,105.9137917
3391,9.3,40,2.0,20.9407485,105.9582726
3392,8.8,50,2.0,21.0355264,105.9331585
3393,9.1,54,2.0,20.9346763,105.7231936
3394,8.0,50,2.0,21.0619623,105.8947146
3395,8.6,40,2.0,20.0743628,105.606775
3396,7.8,50,2.0,21.0355264,105.9331585
3397,8.2,60,2.0,21.0355264,105.9331585
3398,30.0,66,5.0,21.0396385,105.8726086
3399,31.5,100,1.0,21.0448467,105.8683918
3400,25.0,90,6.0,21.0619623,105.8947146
3401,29.0,92,7.0,21.0619623,105.8947146
3402,27.0,122,10.0,21.0619623,105.8947146
3403,31.0,80,5.0,21.0635317,105.8966964
3404,56.5,130,9.0,18.2573858,105.9899045
3405,23.0,55,7.0,16.1075779,108.1285193
3406,24.5,60,7.0,21.0590249,105.8840121
3407,30.0,60,8.0,18.2573858,105.9899045
3408,45.0,120,8.0,21.0491793,105.8760661
3409,30.0,115,5.0,18.2573858,105.9899045
3410,50.0,135,5.0,16.0042032,108.2424888
3411,7.5,55,4.0,21.0002272,105.8330423
3412,20.0,82,6.0,21.0295516,105.8844532
3413,31.0,94,7.0,21.0325462,105.879511
3414,17.8,55,4.0,21.0361243,105.8741565
3415,13.45,65,4.0,18.2573858,105.9899045
3416,27.5,55,5.0,21.0295516,105.8844532
3417,26.8,90,5.0,21.0448467,105.8683918
3418,16.5,50,5.0,21.0361243,105.8741565
3419,17.5,75,5.0,21.0259847,105.9096246
3420,19.5,75,5.0,21.0295516,105.8844532
3421,19.8,98,6.0,21.0619623,105.8947146
3422,19.8,95,5.0,21.1405099,105.8750774
3423,21.5,66,4.0,20.6526888,105.936714
3424,29.6,57,5.0,16.1075779,108.1285193
3425,21.2,65,5.0,20.6526888,105.936714
3426,16.4,72,5.0,21.0619623,105.8947146
3427,14.9,52,4.0,18.2573858,105.9899045
3428,5.4,38,3.0,21.1405099,105.8750774
3429,14.6,40,4.0,21.0361243,105.8741565
3430,11.5,50,4.0,18.2573858,105.9899045
3431,11.6,48,5.0,21.0468375,105.8650975
3432,9.9,42,4.0,21.0361243,105.8741565
3433,19.5,93,5.0,21.0483225,105.8746566
3434,10.5,65,1.0,21.0259847,105.9096246
3435,12.5,71,4.0,21.0483225,105.8746566
3436,13.2,40,4.0,18.2573858,105.9899045
3437,12.5,56,5.0,21.1405099,105.8750774
3438,17.8,40,4.0,21.0325462,105.879511
3439,11.0,48,4.0,18.2573858,105.9899045
3440,7.4,39,4.0,21.0355264,105.9331585
3441,18.0,59,4.0,21.0262804,105.8934077
3442,7.2,40,3.0,21.0259847,105.9096246
3443,15.9,45,4.0,11.0310973,106.6932946
3444,18.6,52,4.0,18.2573858,105.9899045
3445,7.6,38,4.0,21.0619759,105.9103789
3446,11.2,43,3.0,20.6526888,105.936714
3447,16.4,46,5.0,21.0262804,105.8934077
3448,12.7,55,5.0,21.0387686,105.8987418
3449,20.9,95,5.0,21.1405099,105.8750774
3450,14.6,55,4.0,21.0491793,105.8760661
3451,8.3,60,4.0,21.0387686,105.8987418
3452,20.5,90,5.0,16.0584625,108.2401557
3453,54.9,110,9.0,18.2573858,105.9899045
3454,31.5,158,4.0,16.0259876,108.2438472
3455,18.6,79,4.0,20.9407485,105.9582726
3458,35.5,205,5.0,21.0619759,105.9103789
3459,15.2,75,2.0,16.0584625,108.2401557
3460,8.5,42,8.0,21.0225099,105.7745777
3461,50.0,98,6.0,16.0799208,108.2327008
3463,6.8,38,3.0,21.0369771,105.7414131
3464,6.0,31,3.0,10.9366088,106.5394345
3465,134.0,210,10.0,21.0225099,105.7745777
3466,7.65,50,2.0,20.9468801,105.8441938
3467,9.35,35,3.0,20.9895349,105.793115
3468,11.25,45,4.0,19.7292041,105.7820827
3469,6.5,70,3.0,21.019783,105.7775495
3470,38.99,105,5.0,16.0151323,108.257525
3471,31.8,131,5.0,20.9895349,105.793115
3472,32.0,114,5.0,20.9895349,105.793115
3473,13.6,50,9.0,21.0066367,105.7823202
3474,25.7,81,3.0,21.0066367,105.7823202
3475,6.15,69,2.0,21.019783,105.7775495
3476,6.9,87,2.0,21.0411202,105.7618893
3477,6.0,30,4.0,21.0520091,105.7362606
3478,14.6,82,3.0,21.019783,105.7775495
3479,60.0,140,6.0,10.7336862,106.7117284
3480,46.6,126,3.0,10.7336862,106.7117284
3481,62.4,176,10.0,10.7336862,106.7117284
3482,6.9,38,3.0,21.0030193,105.7501271
3483,15.6,55,3.0,21.019783,105.7775495
3484,4.89,58,2.0,21.0513954,105.7358271
3485,5.78,70,3.0,21.0513954,105.7358271
3486,5.25,60,2.0,21.0513954,105.7358271
3487,15.5,60,4.0,21.0225099,105.7745777
3488,9.5,35,3.0,21.0225099,105.7745777
3489,65.0,210,4.0,20.9954635,105.7566757
3490,104.0,160,40.0,10.7707092,106.7053524
3491,9.6,40,3.0,21.0290408,105.7727763
3492,14.9,50,6.0,21.0372649,105.7760404
3493,22.0,100,23.0,21.0513954,105.7358271
3494,8.1,48,7.0,21.0030193,105.7501271
3495,14.5,50,15.0,21.0520091,105.7362606
3496,32.0,92,19.0,21.019783,105.7775495
3497,14.0,43,4.0,21.0225099,105.7745777
3498,12.7,104,3.0,10.7707092,106.7053524
3499,8.5,35,4.0,21.0225099,105.7745777
3500,23.7,70,24.0,21.0135089,105.7701658
3501,15.9,55,16.0,21.0166746,105.7700653
3502,22.5,78,27.0,21.0135089,105.7701658
3503,17.5,69,15.0,21.0064671,105.7870381
3504,14.8,55,9.0,21.0225099,105.7745777
3505,16.2,60,12.0,21.0225099,105.7745777
3506,9.7,52,8.0,21.0166746,105.7700653
3507,17.5,64,13.0,21.0166746,105.7700653
3508,49.0,145,6.0,19.7292041,105.7820827
3509,30.5,105,6.0,10.9366088,106.5394345
3510,7.0,33,3.0,21.0126502,105.7753613
3511,22.0,54,8.0,21.0066367,105.7823202
3512,6.0,36,3.0,21.0363343,105.7547759
3513,15.0,60,5.0,16.4248801,107.6469586
3514,12.0,52,9.0,21.0225099,105.7745777
3515,7.3,118,3.0,15.9266657,107.9650855
3516,9.9,97,3.0,21.0230245,105.7789784
3517,9.4,40,4.0,21.0225099,105.7745777
